"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9088",142.416478655038,2.67565969332488,0.200923381305262,13.3168159720534,1.84823173045665e-40,8.9232627946447e-38
"51659",110.643106463436,2.81663125590785,0.211876714128902,13.2937272861154,2.51719913679068e-40,1.18566218852931e-37
"28816",912.422071874435,3.8871707130282,0.292518738540198,13.2886212091128,2.69498470289191e-40,1.23917963291068e-37
"4605",958.466427618595,3.43258934781484,0.259415772144226,13.2319994248709,5.73413976108024e-40,2.57529551316236e-37
"28468",659.586048085869,3.63489603311991,0.275024859263155,13.2166090107582,7.03653676995841e-40,3.08839995685084e-37
"10112",64.7022263787373,3.24479554586972,0.245610221331763,13.2111584293015,7.56511354732526e-40,3.24661050724323e-37
"3539",12645.6560437267,3.63072608388821,0.275898288515631,13.1596542458527,1.49769657362501e-39,6.28772091953177e-37
"28477",1381.258091006,3.46045745270705,0.263062650803471,13.1544992880509,1.60342166385581e-39,6.58835727071989e-37
"28948",318.223068242176,3.28249235425767,0.24963289372465,13.1492781471272,1.71806777920566e-39,6.91235936500412e-37
"63967",88.2397647779857,2.66892543069277,0.203677683908896,13.1036713471593,3.1370786284987e-39,1.23639311170545e-36
"28481",187.657554471648,3.42602938086027,0.262013735993558,13.0757624895838,4.52998654601692e-39,1.74966200353358e-36
"28832",2128.85994714081,3.83206734860297,0.294171911598993,13.0266255801701,8.63424511529758e-39,3.26950081699268e-36
"9768",74.7637286804897,3.44004530317564,0.265178238920543,12.9725776789942,1.75043132811434e-38,6.50083265548926e-36
"1058",35.0834452136006,3.61072775913252,0.279588880192814,12.9144183296647,3.73253966954571e-38,1.36005294525032e-35
"5831",106.640267884332,3.05072258722929,0.236481011018757,12.9004970593064,4.47203273696508e-38,1.5993314114124e-35
"28896",399.719283539397,3.4702425725758,0.270557747776232,12.8262546576411,1.16879086252066e-37,4.10394347945435e-35
"3514",37735.6756955142,3.1344549499614,0.245522287670544,12.7664782684307,2.52314546133879e-37,8.54859388585521e-35
"7153",368.022238367649,3.16208977323677,0.247684562963591,12.7666001280087,2.51919943240041e-37,8.54859388585521e-35
"990",108.955534280656,2.94467532488672,0.231280731745064,12.7320391226217,3.92453907151619e-37,1.30673618188139e-34
"55165",67.9212910123982,3.46225606489631,0.272372165226079,12.7114900379872,5.1052296036346e-37,1.67105413737952e-34
"3006",394.070470786203,1.8556767897474,0.146106361577602,12.7008623697866,5.84817013371354e-37,1.88233102703793e-34
"8318",106.85025033276,3.02648582639389,0.239530852104572,12.6350564021398,1.35297101302932e-36,4.2833731481348e-34
"9787",93.5149340468492,3.80106989448749,0.300979920402515,12.6289816589896,1.46157445616791e-36,4.55256869314752e-34
"9319",88.2861399273707,3.07533124478515,0.244685205876354,12.5685213937258,3.14551736447341e-36,9.64225894328739e-34
"92745",555.983411798494,1.57741343889208,0.12554362825931,12.5646634621227,3.30277380749051e-36,9.9661199641026e-34
"28395",1606.36522021329,3.83057513085719,0.305429153117254,12.5416159255323,4.41891862948826e-36,1.31289471650273e-33
"113130",105.163709876359,2.86611263286309,0.230150822096419,12.453193113785,1.34360064296254e-35,3.93145691165039e-33
"220134",49.3299532370028,3.03041770960813,0.244032397935271,12.4180958563213,2.08464173928245e-35,6.0087464580631e-33
"3782",71.345008890706,4.06283119814774,0.32748953488355,12.4059878725359,2.42503278979614e-35,6.69031903379188e-33
"28908",2720.39229318555,3.27145977002825,0.26369647639518,12.4061565582909,2.41993067334885e-35,6.69031903379188e-33
"83461",68.2997525281571,2.32192051520917,0.18712967941703,12.4080825791115,2.36242643426621e-35,6.69031903379188e-33
"3833",78.210277897312,2.52361030237625,0.20451386277428,12.3395561950807,5.54607395736723e-35,1.50853211640389e-32
"11004",113.246500265376,2.86212479710013,0.232594493831002,12.3052130338893,8.49120925587721e-35,2.27753101596529e-32
"28475",1182.65523232477,3.94765637743147,0.320996755970719,12.298119230188,9.27076871264138e-35,2.45256281340452e-32
"28933",521.43622384751,3.41321548382876,0.279093492043165,12.2296491359994,2.15869032410546e-34,5.63359831609793e-32
"10024",63.1166788042864,3.47103056684513,0.284074746905639,12.2187227293319,2.46933871151808e-34,6.35838255957829e-32
"64151",106.546828752549,2.46744789316101,0.202078085677288,12.2103685062686,2.7364692830438e-34,6.95351247291342e-32
"3512",9255.72945221202,3.57730333883291,0.293811669864139,12.1754977958741,4.19824852413412e-34,1.05294253893608e-31
"28815",1841.52005116535,3.14104717415888,0.258417049597753,12.1549533169277,5.39926233999263e-34,1.33680197833254e-31
"3500",53226.9196006389,5.25236359502497,0.432538552787587,12.1431108537609,6.24074015305354e-34,1.5255844789338e-31
"57405",24.6026976830744,3.83449893392067,0.318388202754021,12.0434705204298,2.09934114447497e-33,5.06780952276257e-31
"3538",17960.5858587685,3.65527814719572,0.304101819184025,12.0199154250496,2.79257141741228e-33,6.65804187815629e-31
"494514",18.7297046259785,3.46496949916131,0.288311574967256,12.0181421767573,2.85314276147783e-33,6.71949914751948e-31
"28793",2431.60623516673,4.68369211351505,0.389814410197578,12.0151846391238,2.95708405878784e-33,6.88038642690491e-31
"28784",582.766838432433,3.72414633698523,0.310022756899155,12.012493451236,3.05492844859957e-33,7.02342597611367e-31
"28465",560.077842001425,3.41231540938938,0.284729476313799,11.9844121991384,4.28875601483761e-33,9.74405366571104e-31
"150468",43.5542748213809,3.23535710894144,0.270077326291075,11.9793732905018,4.55755939451208e-33,1.02343705845136e-30
"701",76.9332283237972,2.78424770362018,0.232795555750375,11.9600552280547,5.75236502217318e-33,1.27689279664607e-30
"9700",62.508631831158,2.76685271801839,0.231391355571331,11.9574593060606,5.93501299493853e-33,1.30246557907106e-30
"6035",306.817316787692,5.13898663389912,0.429928928433096,11.9531073487623,6.25422475093355e-33,1.35709649876437e-30
"28913",1835.49687227159,3.23195114979895,0.271200662351849,11.9171948983144,9.62964007655738e-33,2.06630676842751e-30
"3161",42.1999737076188,3.11302595464877,0.261886645471669,11.8869213397349,1.38415142576979e-32,2.93744311367761e-30
"23397",112.397119997608,2.05203387484229,0.172997605934844,11.8616316321461,1.8728940252055e-32,3.93144884943137e-30
"91319",307.299460149269,2.30131794255577,0.194086051061188,11.8572042141775,1.97458774013475e-32,4.10034821908412e-30
"28476",844.457566799106,3.1648071721754,0.267887484570091,11.8139418765842,3.30685987412717e-32,6.79383807331319e-30
"28833",370.248952575403,3.51349693234317,0.298090297743542,11.786686648104,4.57175420848893e-32,9.29365444993033e-30
"993",32.2408785293134,3.1125684057114,0.264264724173284,11.7782213098954,5.05484867148069e-32,1.0168670577462e-29
"10721",70.6336595367496,2.33926959623038,0.198673550676414,11.7744389641499,5.28676631623935e-32,1.05255702164138e-29
"54443",51.2448434212362,2.86176822960301,0.243482015319969,11.7535097031387,6.77454587806702e-32,1.33500030609419e-29
"891",176.80795073321,2.26634036238575,0.19306245293643,11.7388975842547,8.0529286648694e-32,1.57089048864604e-29
"8331",38.2423206547195,3.20277381633878,0.273701505112741,11.701703339262,1.24920500352598e-31,2.41246470280938e-29
"28813",1108.98320948086,3.73732614253397,0.320078336440724,11.6762858245675,1.68498439532166e-31,3.22182362796554e-29
"28393",110.992177617267,3.48328867520838,0.298846529064905,11.6557775862669,2.14414114403799e-31,4.05957389937859e-29
"28875",620.987435185237,3.22237651312493,0.276966660388383,11.6345285335292,2.75105998817835e-31,5.15810393123304e-29
"55507",37.0857644416486,3.41364258116268,0.293870127764725,11.6161605370644,3.41124732992678e-31,6.33442388803327e-29
"28876",240.327428265147,3.10187889323894,0.267834029035581,11.5813472410814,5.12344613120744e-31,9.42323730341696e-29
"28820",639.192824784732,3.65703984443921,0.316213870923737,11.565083573836,6.19309680874999e-31,1.12831212802434e-28
"28949",562.030443373961,3.23359086777336,0.279830990057155,11.5555138017877,6.9232169690285e-31,1.24954360846615e-28
"28299",1916.65563567205,3.2550947606756,0.282055569726638,11.5406150774841,8.2334362773837e-31,1.47226038322994e-28
"1033",82.828681701246,2.77214649387191,0.240274536999129,11.5374126967185,8.5457089559914e-31,1.51408010420281e-28
"28946",311.3495317824,3.28752414437852,0.285719849956102,11.5061104255921,1.22897294872236e-30,2.15762959870238e-28
"608",255.361507886673,3.39090402120366,0.294790564703191,11.5027562860357,1.2776897936154e-30,2.22295002651357e-28
"56992",82.5151958283061,2.48879090619227,0.217302677937772,11.4531073883267,2.26864459597416e-30,3.91179146762973e-28
"221150",55.8183136455098,3.25432717846656,0.28499448076431,11.4189129899603,3.36415239489718e-30,5.74942575665967e-28
"28434",1326.02873922172,3.28900922572733,0.288338200329559,11.4067758693372,3.86802034851179e-30,6.55256219039119e-28
"3537",4500.21003642792,3.47766182055611,0.305126602444113,11.3974389407527,4.30600362066008e-30,7.23109060192935e-28
"100423062",5248.69216614021,3.34381286298761,0.293648378821704,11.387132040044,4.84680966815334e-30,8.06910244063597e-28
"8329",40.2796113524994,2.83966119367674,0.249492652934263,11.3817427498554,5.15589684244361e-30,8.51031451463855e-28
"28937",181.089146214179,3.14070184702743,0.276272329723727,11.3681375553178,6.02596484708872e-30,9.86215534974384e-28
"2731",148.989119844714,3.86123061178844,0.341134167999625,11.3188034913954,1.05907514550043e-29,1.71872766469785e-27
"55635",22.1953119271186,3.55632253955448,0.314298561280615,11.3151091912867,1.1046469548602e-29,1.77774516602168e-27
"9833",60.6140266058029,3.10266564062394,0.274264365321665,11.3126823347431,1.13563760836789e-29,1.81251516469427e-27
"8836",139.944634774893,2.4187426227157,0.214316950604865,11.2858204443899,1.54196098084941e-29,2.44084839853802e-27
"28914",1603.82852804689,2.90308039127472,0.257273342489665,11.2840310744256,1.57365988419244e-29,2.47077395801011e-27
"8438",65.9382502706205,2.027197463742,0.180377490318865,11.2386388132931,2.63412514186566e-29,4.10243747900884e-27
"55789",53.8277366712579,2.8561210906083,0.254693556731836,11.2139510997346,3.48291008401186e-29,5.38095676339496e-27
"79856",2337.92029811898,0.978888808218637,0.0875083087058258,11.1862384577599,4.76210002093963e-29,7.29886314320524e-27
"3832",177.189469383713,2.28357554482177,0.204558475266262,11.1634364787348,6.15648620705324e-29,9.36173713626868e-27
"28402",176.138841727248,3.21639368854774,0.288484150637242,11.1492908065935,7.21793428378638e-29,1.08900583506627e-26
"1063",135.662186886188,2.1459580650113,0.193486434360961,11.0910001111906,1.3872801288604e-28,2.0768336316707e-26
"28398",196.735636635877,3.00396194540152,0.271462242228831,11.0658554970208,1.83701506987906e-28,2.72895654073112e-26
"4171",592.3879444825,1.75547049300175,0.158972715933709,11.0425898097745,2.38070739354197e-28,3.5096352048918e-26
"9928",36.5656807847092,2.6422768477431,0.239499480244206,11.0324951229493,2.66370589500662e-28,3.89708244275513e-26
"1870",316.818730505355,1.79886986391567,0.163152731974959,11.0256803066698,2.87337610849164e-28,4.17222852685643e-26
"5888",109.54807138102,2.16321700804536,0.196352276741822,11.017020245147,3.16358719671311e-28,4.5593429808152e-26
"157570",33.2393761401984,2.60333848532701,0.236620469086518,11.002169403929,3.7304759511106e-28,5.3365149309517e-26
"28825",1527.82104368748,3.10329167690418,0.282558532331979,10.9828277040246,4.6222471590727e-28,6.56359096588323e-26
"283710",49.2158472735396,2.23064729734578,0.203967683220838,10.9362780521002,7.73088865956851e-28,1.08977315177801e-25
"92140",2601.51501702973,0.500695854885807,0.0458187726071245,10.9277448171528,8.49329701387331e-28,1.18856921689798e-25
"147841",38.8384827389473,2.85748490557467,0.261712424756392,10.9184151582963,9.4123837971439e-28,1.30771191288089e-25
"10549",530.261945099202,1.13742126389188,0.104407543106745,10.8940525755787,1.23040444125429e-27,1.69725504067878e-25
"4751",33.380255505063,2.8310784060519,0.260358867130564,10.8737545114305,1.537410994238e-27,2.10570788090243e-25
"7345",28.7344259916978,5.15883860340448,0.475615588823053,10.8466558385322,2.06855766036709e-27,2.81323841809925e-25
"28821",112.111623754909,3.60655687214096,0.332779778440133,10.8376683494601,2.28213360211527e-27,3.08199749119231e-25
"83540",49.7697884447408,2.17191359196884,0.200581992781389,10.8280586998453,2.53472053856288e-27,3.39934187782822e-25
"81624",27.1251240062421,3.06372276771332,0.283828194725532,10.7942862078096,3.66297690193619e-27,4.87857999518563e-25
"11332",252.796695848937,1.5580862100998,0.144448885507466,10.7864190479979,3.99036490189881e-27,5.27821417708697e-25
"28775",205.841495799936,3.57546675841183,0.331639769048485,10.7811761197105,4.22449412835178e-27,5.54989323855303e-25
"55799",101.402471823666,-2.30752155664172,0.21421067520707,-10.7722061676483,4.657060793148e-27,6.07683500251853e-25
"28940",291.865686907534,3.54897631124826,0.330514842858306,10.7377214304706,6.76944995587826e-27,8.77393406361886e-25
"3502",11506.2105721859,4.60150334217298,0.428942577923122,10.727550910084,7.55725610597334e-27,9.72971532790381e-25
"28444",1032.72372745548,3.07714004022123,0.287445686499592,10.7051181657777,9.63077141009353e-27,1.22681162638192e-24
"5479",3889.2018801557,0.999421093320253,0.0933612912506898,10.7048765064383,9.6559324363117e-27,1.22681162638192e-24
"80178",30.9510971751668,2.40165669373901,0.224408662606766,10.7021567966271,9.94363638387571e-27,1.25510788134253e-24
"28903",183.455442324613,3.58362760417513,0.335100285372453,10.694194426579,1.08357128271954e-26,1.35882653323895e-24
"1719",137.695056217534,1.64189700877339,0.15405592556762,10.6577984762599,1.60348141909125e-26,1.99783439777356e-24
"654",287.542043672286,2.05830777162253,0.194298242881676,10.5935480480696,3.19256697217008e-26,3.95223419016337e-24
"28907",25.4661915597319,3.46292699825243,0.327368400568857,10.5780734861246,3.7662239531285e-26,4.63269534922405e-24
"7272",42.3695015761712,2.53866041727929,0.240122262426487,10.5723658923816,4.00267313039443e-26,4.89238123380868e-24
"25886",90.0088447835849,1.63273639662479,0.15449974968809,10.5678902387934,4.19832995200506e-26,5.0992545932781e-24
"28822",1729.08819682642,3.7740728173286,0.357910083220345,10.5447513056097,5.37147790115197e-26,6.48337382669043e-24
"28439",1474.36994231453,3.0865094754239,0.293039646178009,10.5327368350322,6.10336881063894e-26,7.32100984292293e-24
"28823",1767.45055896362,3.43748069129596,0.326691118347136,10.5221124733589,6.83242605776915e-26,8.1449266683727e-24
"107986126",127.951323754795,1.74364743639357,0.165926055990082,10.5085812230587,7.88711274101564e-26,9.34453504628798e-24
"28450",479.112258193438,3.0339841842074,0.288777329956691,10.5063101201968,8.07930627667838e-26,9.51387578141542e-24
"983",120.271163750919,2.75146965524806,0.262126890536959,10.4967088634507,8.94443990375382e-26,1.04687892982602e-23
"55143",112.834491317958,1.84599278537931,0.176091068064048,10.4831710414062,1.03223467891749e-25,1.20087446501533e-23
"28442",2047.96348339782,3.26431052058699,0.312372672434968,10.450051520645,1.46445652495071e-25,1.6935080484939e-23
"6382",87.5503001803044,5.174526820925,0.497507950343183,10.4008927241376,2.4562114607038e-25,2.82347355530428e-23
"4830",386.648798317627,1.20927666147482,0.116293610484066,10.3984789571952,2.51922299327602e-25,2.87877126900275e-23
"28883",938.059162830839,3.10037986122384,0.298450898009992,10.3882410202031,2.80477881423671e-25,3.18622873297291e-23
"28799",72.6102322430245,3.89881433684478,0.377952614707712,10.3156167866702,5.98954784993675e-25,6.76433614491102e-23
"11339",38.1271397003253,2.13633946060603,0.207188951769861,10.3110684346674,6.2799230443516e-25,7.05103917630919e-23
"28921",934.603898396158,3.09712872150993,0.301168435046969,10.2837095827354,8.34524103578776e-25,9.31579739208863e-23
"28809",893.057113876978,4.00236377595978,0.390619156346049,10.2462045471577,1.23082091305087e-24,1.3660697398183e-22
"122509",78.7734407033534,1.39571322730822,0.136387058275533,10.2334726253027,1.40392922305075e-24,1.54929606603178e-22
"28826",125.590789597273,3.23457810765409,0.316118581620173,10.2321669642961,1.4229906583646e-24,1.56140884058734e-22
"83658",862.260603607329,0.638408792732277,0.0625115666503243,10.2126506651704,1.74044113370823e-24,1.89894910588549e-22
"140823",825.305839874009,0.729221266654727,0.0718898874849543,10.1435861449546,3.53865243808532e-24,3.83923909462381e-22
"102724638",178.153470948265,3.70751674199224,0.366021454589165,10.1292333974075,4.0984996530668e-24,4.42180029609084e-22
"57082",83.7651719525607,2.05285910288923,0.202705002301487,10.1273233496032,4.17933248229869e-24,4.48395938323068e-22
"3159",1079.05530189431,1.00250114192463,0.0990161804740875,10.124619401846,4.29646975254674e-24,4.58416706415374e-22
"30968",1108.80531434633,0.510516142771219,0.0504532859042459,10.1185905659369,4.56948147344267e-24,4.84867177006181e-22
"4998",76.7550007081987,2.55229973189634,0.25233604140047,10.1146856300472,4.75541206344741e-24,5.01838894914188e-22
"28400",111.532049820195,3.12313658315154,0.309632974807759,10.086576163571,6.3340356776541e-24,6.6479835329813e-22
"29089",76.7597585768282,1.60529272570948,0.15961078515951,10.0575454478543,8.50934360634616e-24,8.88283479598687e-22
"654364",802.239198736705,0.831163574942959,0.0826719957587413,10.0537499707702,8.84366261789324e-24,9.18219421918034e-22
"51303",1066.89654275939,1.23756390658726,0.123556214645319,10.0162012096261,1.29380545690022e-23,1.33614818094423e-21
"28931",57.8892284986421,4.37141181103866,0.437232204544652,9.99791818992653,1.55634377218017e-23,1.59872930469911e-21
"51379",1944.62444768694,-0.769718444351215,0.0774752149851288,-9.93502818287062,2.93093060563127e-23,2.99482179132017e-21
"1869",291.597696052685,2.71534848593427,0.273454294953946,9.92980741586662,3.08851471485815e-23,3.13923137754425e-21
"28231",140.648181327458,2.66204460680013,0.268822259993849,9.90261969697393,4.05511135369907e-23,4.10012096663018e-21
"8336",60.9540377226641,1.89777726566297,0.191913098862005,9.88873233206227,4.65889869786366e-23,4.68607560693453e-21
"89891",284.262765438272,1.28156060503848,0.129715594997388,9.87977278340571,5.09483002928113e-23,5.09799779924753e-21
"28930",1040.68267634373,3.36266046521101,0.340551096254577,9.87417307474257,5.38754794066828e-23,5.36310957887556e-21
"79174",1027.4681778923,1.06740063996119,0.108253297733435,9.86021361297991,6.19175225243395e-23,6.13205741020536e-21
"28919",773.805125791921,3.95333733045681,0.401037552253047,9.85777343853907,6.34405685987931e-23,6.25083806520353e-21
"28413",21.9496244507665,3.38428415544947,0.343966242165674,9.83900086863582,7.646642938612e-23,7.49603900662309e-21
"9156",52.5499759845497,2.69507214655943,0.273981928485352,9.83667850452231,7.82516784851113e-23,7.63230512578015e-21
"28423",353.680381479221,3.38316426593056,0.345872867104536,9.78152549013926,1.35157835583674e-22,1.31164227175473e-20
"28893",1018.08633771375,3.34479510565806,0.342099259786364,9.77726496031248,1.40968385496957e-22,1.36119073035861e-20
"28483",282.360551894734,4.03643616679674,0.41289850713631,9.77585556022414,1.42944440257319e-22,1.37340449266137e-20
"81618",1897.42736657709,1.76591083119945,0.181472624472507,9.73100398108245,2.22387052993168e-22,2.12610830069508e-20
"54478",17.5914871121925,2.56803452056076,0.264298487558673,9.7164177679627,2.56652071332581e-22,2.44160827663784e-20
"8727",85.6279482520109,2.18671440935519,0.225165964266217,9.71156727208472,2.69166005093552e-22,2.54810484821896e-20
"1031",121.74719710673,1.2064699794564,0.124334801949304,9.70339728331516,2.91623318822566e-22,2.74723391858604e-20
"7388",844.841983442788,0.852372605689656,0.0879712206544046,9.68922108104202,3.35074287596517e-22,3.14124011750676e-20
"90701",1082.70505557529,1.40767521860835,0.145306295661279,9.68764093945221,3.4029781017721e-22,3.17479773436825e-20
"3542",838.390172395882,4.69223614276796,0.485967674133338,9.65544910190986,4.66112409779133e-22,4.32767445079549e-20
"80119",60.3382035524269,1.65653784793849,0.171678723777177,9.64905732925022,4.9609653433302e-22,4.58402692394224e-20
"10403",131.382591354296,1.6418122420232,0.170236270105869,9.64431516857231,5.19568269454073e-22,4.77804877128432e-20
"10567",1737.9584280205,0.66328955542186,0.0687921303161796,9.64193945402296,5.31736923652353e-22,4.86677889553281e-20
"79623",21.7913580026066,3.43669752952708,0.356692725220672,9.63489661136467,5.69492995729468e-22,5.18775883656957e-20
"96610",825.174283518214,1.95816627360285,0.203272252387463,9.63321973660396,5.78866618974102e-22,5.24839067869853e-20
"7253",23.7213241632765,2.42715128134907,0.252140321445955,9.62619254005084,6.19837107809837e-22,5.5935954327213e-20
"100529207",353.171850313678,-0.616699544214939,0.0640712062843067,-9.62522137445678,6.25720442369282e-22,5.62042473629562e-20
"28938",234.773954051625,3.11532468828289,0.324275233442472,9.6070386110309,7.46655219926271e-22,6.67565074408155e-20
"28778",1051.45985378917,4.11982593875646,0.428862493581083,9.606402985617,7.51277134492484e-22,6.68602028632205e-20
"9401",214.477589913719,1.49240280280978,0.155472577086334,9.59913851547627,8.06153813821668e-22,7.14148736354315e-20
"28881",464.763227479187,3.9566322931101,0.414199316614221,9.55248387528182,1.26623325639881e-21,1.11659802043716e-19
"28791",149.405991319915,4.37275930279695,0.458033653998681,9.54680789200163,1.33754009493108e-21,1.17411701424132e-19
"54778",945.945940461066,-0.713756899920162,0.0748170339842109,-9.54003202092709,1.42788219806953e-21,1.24774936692845e-19
"28900",111.42068195241,4.00998107890923,0.420515936372527,9.53585995693839,1.48648396702232e-21,1.29310713383491e-19
"3494",8027.58914068495,3.68472004633798,0.386834134363798,9.52532292011409,1.64529593793972e-21,1.42484103827318e-19
"146909",33.6102799785415,2.97810576566061,0.313106477217364,9.51147926458627,1.87970280126216e-21,1.62057234365959e-19
"28443",45.694490550313,3.60965186988363,0.381911911832778,9.45152994197293,3.33913842732395e-21,2.85862227070608e-19
"28388",540.34407794414,2.70723548947115,0.286439441196581,9.45133630397355,3.3453222513441e-21,2.85862227070608e-19
"102724971",44.5403039860542,3.30024222388984,0.349730244014963,9.43653653170654,3.85304958573747e-21,3.27797769161947e-19
"168620",41.5813488199141,3.54491921340048,0.376658566972726,9.41149232816248,4.89141990146677e-21,4.14311847092659e-19
"6748",2459.60297684024,0.688179311959411,0.0732248423445335,9.39816720562438,5.55217428725063e-21,4.68225283123948e-19
"2171",197.346323225526,1.40349178528793,0.149359384497102,9.39674323119059,5.62780576319882e-21,4.72539934343025e-19
"90381",19.0063998774857,2.52524106031012,0.268943192573788,9.38949610935881,6.02879809978772e-21,5.04017960619482e-19
"28452",739.359932077365,2.74309813261849,0.2921698226353,9.3887113592924,6.07387966327155e-21,5.05598120935777e-19
"714",113.331178082622,3.54178555276485,0.377944852911545,9.37117022623874,7.17327371672114e-21,5.94550480761024e-19
"4175",653.924606717781,1.10230045430683,0.117644612254141,9.36974871340123,7.27054163878965e-21,6.00037180035494e-19
"8347",113.015585931977,2.04653180645676,0.218655316758233,9.35962517078699,8.00200614131712e-21,6.57594649366452e-19
"28877",22.7013943066149,3.26429815121343,0.348846364046535,9.35740912804233,8.17158443948872e-21,6.68684909726298e-19
"653820",25.8728933217002,1.92829672595334,0.206148052330273,9.35394103488295,8.4441327187717e-21,6.88072114197971e-19
"28942",249.544666470627,3.01277458493808,0.322637134583524,9.3379659747695,9.82024675456697e-21,7.96842879513434e-19
"6491",87.4305743552741,1.75374020895243,0.187826098235925,9.33704221843328,9.90627712170464e-21,8.00460350520335e-19
"28445",568.530848608475,4.9360606002404,0.530061155118465,9.31224737480946,1.25155624851976e-20,1.00708559464223e-18
"713",381.171787179297,2.91462415340363,0.313023175785876,9.31120881412748,1.26385638184095e-20,1.01276325502541e-18
"28894",50.8968956216382,4.22839656725317,0.455492617351606,9.28312865275085,1.64573617283035e-20,1.31332466816941e-18
